angle,Porosity,Surface_Area,Permeability_X,augmented,aug_perm,image_name
40,69.76013184,8431,2.706153,1.127917,0.045107243,769
50,69.18182373,8457,2.434438,1.0951906,0.043642665,769
60,69.39239502,8129,2.0920768,1.2602985,0.051031603,769
70,70.43457031,7999,2.0336504,1.5312608,0.063157756,769
80,69.98901367,7918,1.57602,1.857355,0.077751181,769
90,70.01190186,7979,1.4383233,1.9502274,0.081907423,769
100,69.72045898,8408,1.311654,2.2409587,0.094918281,769
110,70.15075684,8510,1.2244138,2.2631562,0.095911668,769
120,69.96765137,8515,1.127917,2.555282,0.108984933,769
130,69.74182129,8432,1.0951906,2.7299633,0.116802301,769
140,69.140625,8458,1.2602985,2.8358798,0.121542295,769
150,69.34509277,8134,1.5312608,2.706153,0.115736738,769
160,70.43762207,7971,1.857355,2.434438,0.103576901,769
170,69.97070313,7939,1.9502274,2.0920768,0.088255492,769
180,69.98138428,7967,2.2409587,2.0336504,0.085640784,769
0,69.97680664,7979,2.2631562,1.4383233,0.0589986,770
10,69.75097656,8386,2.555282,1.311654,0.053329873,770
20,70.19500732,8505,2.7299633,1.2244138,0.049425685,770
30,69.99053955,8532,2.8358798,1.127917,0.045107243,770
40,69.76013184,8431,2.706153,1.0951906,0.043642665,770
50,69.18182373,8457,2.434438,1.2602985,0.051031603,770
60,69.39239502,8129,2.0920768,1.5312608,0.063157756,770
70,70.43457031,7999,2.0336504,1.857355,0.077751181,770
80,69.98901367,7918,1.57602,1.9502274,0.081907423,770
90,70.01190186,7979,1.4383233,2.2409587,0.094918281,770
100,69.72045898,8408,1.311654,2.2631562,0.095911668,770
110,70.15075684,8510,1.2244138,2.555282,0.108984933,770
120,69.96765137,8515,1.127917,2.7299633,0.116802301,770
130,69.74182129,8432,1.0951906,2.8358798,0.121542295,770
140,69.140625,8458,1.2602985,2.706153,0.115736738,770
150,69.34509277,8134,1.5312608,2.434438,0.103576901,770
160,70.43762207,7971,1.857355,2.0920768,0.088255492,770
170,69.97070313,7939,1.9502274,2.0336504,0.085640784,770
180,69.98138428,7967,2.2409587,1.57602,0.065160827,770
0,69.97680664,7979,2.2631562,1.311654,0.053329873,771
10,69.75097656,8386,2.555282,1.2244138,0.049425685,771
20,70.19500732,8505,2.7299633,1.127917,0.045107243,771
30,69.99053955,8532,2.8358798,1.0951906,0.043642665,771
40,69.76013184,8431,2.706153,1.2602985,0.051031603,771
50,69.18182373,8457,2.434438,1.5312608,0.063157756,771
60,69.39239502,8129,2.0920768,1.857355,0.077751181,771
70,70.43457031,7999,2.0336504,1.9502274,0.081907423,771
80,69.98901367,7918,1.57602,2.2409587,0.094918281,771
90,70.01190186,7979,1.4383233,2.2631562,0.095911668,771
100,69.72045898,8408,1.311654,2.555282,0.108984933,771
110,70.15075684,8510,1.2244138,2.7299633,0.116802301,771
120,69.96765137,8515,1.127917,2.8358798,0.121542295,771
130,69.74182129,8432,1.0951906,2.706153,0.115736738,771
140,69.140625,8458,1.2602985,2.434438,0.103576901,771
150,69.34509277,8134,1.5312608,2.0920768,0.088255492,771
160,70.43762207,7971,1.857355,2.0336504,0.085640784,771
170,69.97070313,7939,1.9502274,1.57602,0.065160827,771
180,69.98138428,7967,2.2409587,1.4383233,0.0589986,771
0,69.97680664,7979,2.2631562,1.2244138,0.049425685,772
10,69.75097656,8386,2.555282,1.127917,0.045107243,772
20,70.19500732,8505,2.7299633,1.0951906,0.043642665,772
30,69.99053955,8532,2.8358798,1.2602985,0.051031603,772
40,69.76013184,8431,2.706153,1.5312608,0.063157756,772
50,69.18182373,8457,2.434438,1.857355,0.077751181,772
60,69.39239502,8129,2.0920768,1.9502274,0.081907423,772
70,70.43457031,7999,2.0336504,2.2409587,0.094918281,772
80,69.98901367,7918,1.57602,2.2631562,0.095911668,772
90,70.01190186,7979,1.4383233,2.555282,0.108984933,772
100,69.72045898,8408,1.311654,2.7299633,0.116802301,772
110,70.15075684,8510,1.2244138,2.8358798,0.121542295,772
120,69.96765137,8515,1.127917,2.706153,0.115736738,772
130,69.74182129,8432,1.0951906,2.434438,0.103576901,772
140,69.140625,8458,1.2602985,2.0920768,0.088255492,772
150,69.34509277,8134,1.5312608,2.0336504,0.085640784,772
160,70.43762207,7971,1.857355,1.57602,0.065160827,772
170,69.97070313,7939,1.9502274,1.4383233,0.0589986,772
180,69.98138428,7967,2.2409587,1.311654,0.053329873,772
0,69.97680664,7979,2.2631562,1.127917,0.045107243,773
10,69.75097656,8386,2.555282,1.0951906,0.043642665,773
20,70.19500732,8505,2.7299633,1.2602985,0.051031603,773
30,69.99053955,8532,2.8358798,1.5312608,0.063157756,773
40,69.76013184,8431,2.706153,1.857355,0.077751181,773
50,69.18182373,8457,2.434438,1.9502274,0.081907423,773
60,69.39239502,8129,2.0920768,2.2409587,0.094918281,773
70,70.43457031,7999,2.0336504,2.2631562,0.095911668,773
80,69.98901367,7918,1.57602,2.555282,0.108984933,773
90,70.01190186,7979,1.4383233,2.7299633,0.116802301,773
100,69.72045898,8408,1.311654,2.8358798,0.121542295,773
110,70.15075684,8510,1.2244138,2.706153,0.115736738,773
120,69.96765137,8515,1.127917,2.434438,0.103576901,773
130,69.74182129,8432,1.0951906,2.0920768,0.088255492,773
140,69.140625,8458,1.2602985,2.0336504,0.085640784,773
150,69.34509277,8134,1.5312608,1.57602,0.065160827,773
160,70.43762207,7971,1.857355,1.4383233,0.0589986,773
170,69.97070313,7939,1.9502274,1.311654,0.053329873,773
180,69.98138428,7967,2.2409587,1.2244138,0.049425685,773
0,69.97680664,7979,2.2631562,1.0951906,0.043642665,774
10,69.75097656,8386,2.555282,1.2602985,0.051031603,774
20,70.19500732,8505,2.7299633,1.5312608,0.063157756,774
30,69.99053955,8532,2.8358798,1.857355,0.077751181,774
40,69.76013184,8431,2.706153,1.9502274,0.081907423,774
50,69.18182373,8457,2.434438,2.2409587,0.094918281,774
60,69.39239502,8129,2.0920768,2.2631562,0.095911668,774
70,70.43457031,7999,2.0336504,2.555282,0.108984933,774
80,69.98901367,7918,1.57602,2.7299633,0.116802301,774
90,70.01190186,7979,1.4383233,2.8358798,0.121542295,774
100,69.72045898,8408,1.311654,2.706153,0.115736738,774
110,70.15075684,8510,1.2244138,2.434438,0.103576901,774
120,69.96765137,8515,1.127917,2.0920768,0.088255492,774
130,69.74182129,8432,1.0951906,2.0336504,0.085640784,774
140,69.140625,8458,1.2602985,1.57602,0.065160827,774
150,69.34509277,8134,1.5312608,1.4383233,0.0589986,774
160,70.43762207,7971,1.857355,1.311654,0.053329873,774
170,69.97070313,7939,1.9502274,1.2244138,0.049425685,774
180,69.98138428,7967,2.2409587,1.127917,0.045107243,774
0,69.97680664,7979,2.2631562,1.2602985,0.051031603,775
10,69.75097656,8386,2.555282,1.5312608,0.063157756,775
20,70.19500732,8505,2.7299633,1.857355,0.077751181,775
30,69.99053955,8532,2.8358798,1.9502274,0.081907423,775
40,69.76013184,8431,2.706153,2.2409587,0.094918281,775
50,69.18182373,8457,2.434438,2.2631562,0.095911668,775
60,69.39239502,8129,2.0920768,2.555282,0.108984933,775
70,70.43457031,7999,2.0336504,2.7299633,0.116802301,775
80,69.98901367,7918,1.57602,2.8358798,0.121542295,775
90,70.01190186,7979,1.4383233,2.706153,0.115736738,775
100,69.72045898,8408,1.311654,2.434438,0.103576901,775
110,70.15075684,8510,1.2244138,2.0920768,0.088255492,775
120,69.96765137,8515,1.127917,2.0336504,0.085640784,775
130,69.74182129,8432,1.0951906,1.57602,0.065160827,775
140,69.140625,8458,1.2602985,1.4383233,0.0589986,775
150,69.34509277,8134,1.5312608,1.311654,0.053329873,775
160,70.43762207,7971,1.857355,1.2244138,0.049425685,775
170,69.97070313,7939,1.9502274,1.127917,0.045107243,775
180,69.98138428,7967,2.2409587,1.0951906,0.043642665,775
0,69.97680664,7979,2.2631562,1.5312608,0.063157756,776
10,69.75097656,8386,2.555282,1.857355,0.077751181,776
20,70.19500732,8505,2.7299633,1.9502274,0.081907423,776
30,69.99053955,8532,2.8358798,2.2409587,0.094918281,776
40,69.76013184,8431,2.706153,2.2631562,0.095911668,776
50,69.18182373,8457,2.434438,2.555282,0.108984933,776
60,69.39239502,8129,2.0920768,2.7299633,0.116802301,776
70,70.43457031,7999,2.0336504,2.8358798,0.121542295,776
80,69.98901367,7918,1.57602,2.706153,0.115736738,776
90,70.01190186,7979,1.4383233,2.434438,0.103576901,776
100,69.72045898,8408,1.311654,2.0920768,0.088255492,776
110,70.15075684,8510,1.2244138,2.0336504,0.085640784,776
120,69.96765137,8515,1.127917,1.57602,0.065160827,776
130,69.74182129,8432,1.0951906,1.4383233,0.0589986,776
140,69.140625,8458,1.2602985,1.311654,0.053329873,776
150,69.34509277,8134,1.5312608,1.2244138,0.049425685,776
160,70.43762207,7971,1.857355,1.127917,0.045107243,776
170,69.97070313,7939,1.9502274,1.0951906,0.043642665,776
180,69.98138428,7967,2.2409587,1.2602985,0.051031603,776
0,69.97680664,7979,2.2631562,1.857355,0.077751181,777
10,69.75097656,8386,2.555282,1.9502274,0.081907423,777
20,70.19500732,8505,2.7299633,2.2409587,0.094918281,777
30,69.99053955,8532,2.8358798,2.2631562,0.095911668,777
40,69.76013184,8431,2.706153,2.555282,0.108984933,777
50,69.18182373,8457,2.434438,2.7299633,0.116802301,777
60,69.39239502,8129,2.0920768,2.8358798,0.121542295,777
70,70.43457031,7999,2.0336504,2.706153,0.115736738,777
80,69.98901367,7918,1.57602,2.434438,0.103576901,777
90,70.01190186,7979,1.4383233,2.0920768,0.088255492,777
100,69.72045898,8408,1.311654,2.0336504,0.085640784,777
110,70.15075684,8510,1.2244138,1.57602,0.065160827,777
120,69.96765137,8515,1.127917,1.4383233,0.0589986,777
130,69.74182129,8432,1.0951906,1.311654,0.053329873,777
140,69.140625,8458,1.2602985,1.2244138,0.049425685,777
150,69.34509277,8134,1.5312608,1.127917,0.045107243,777
160,70.43762207,7971,1.857355,1.0951906,0.043642665,777
170,69.97070313,7939,1.9502274,1.2602985,0.051031603,777
180,69.98138428,7967,2.2409587,1.5312608,0.063157756,777
0,69.97680664,7979,2.2631562,1.9502274,0.081907423,778
10,69.75097656,8386,2.555282,2.2409587,0.094918281,778
20,70.19500732,8505,2.7299633,2.2631562,0.095911668,778
30,69.99053955,8532,2.8358798,2.555282,0.108984933,778
40,69.76013184,8431,2.706153,2.7299633,0.116802301,778
50,69.18182373,8457,2.434438,2.8358798,0.121542295,778
60,69.39239502,8129,2.0920768,2.706153,0.115736738,778
70,70.43457031,7999,2.0336504,2.434438,0.103576901,778
80,69.98901367,7918,1.57602,2.0920768,0.088255492,778
90,70.01190186,7979,1.4383233,2.0336504,0.085640784,778
100,69.72045898,8408,1.311654,1.57602,0.065160827,778
110,70.15075684,8510,1.2244138,1.4383233,0.0589986,778
120,69.96765137,8515,1.127917,1.311654,0.053329873,778
130,69.74182129,8432,1.0951906,1.2244138,0.049425685,778
140,69.140625,8458,1.2602985,1.127917,0.045107243,778
150,69.34509277,8134,1.5312608,1.0951906,0.043642665,778
160,70.43762207,7971,1.857355,1.2602985,0.051031603,778
170,69.97070313,7939,1.9502274,1.5312608,0.063157756,778
180,69.98138428,7967,2.2409587,1.857355,0.077751181,778
0,69.97680664,7979,2.2631562,2.2409587,0.094918281,779
10,69.75097656,8386,2.555282,2.2631562,0.095911668,779
20,70.19500732,8505,2.7299633,2.555282,0.108984933,779
30,69.99053955,8532,2.8358798,2.7299633,0.116802301,779
40,69.76013184,8431,2.706153,2.8358798,0.121542295,779
50,69.18182373,8457,2.434438,2.706153,0.115736738,779
60,69.39239502,8129,2.0920768,2.434438,0.103576901,779
70,70.43457031,7999,2.0336504,2.0920768,0.088255492,779
80,69.98901367,7918,1.57602,2.0336504,0.085640784,779
90,70.01190186,7979,1.4383233,1.57602,0.065160827,779
100,69.72045898,8408,1.311654,1.4383233,0.0589986,779
110,70.15075684,8510,1.2244138,1.311654,0.053329873,779
120,69.96765137,8515,1.127917,1.2244138,0.049425685,779
130,69.74182129,8432,1.0951906,1.127917,0.045107243,779
140,69.140625,8458,1.2602985,1.0951906,0.043642665,779
150,69.34509277,8134,1.5312608,1.2602985,0.051031603,779
160,70.43762207,7971,1.857355,1.5312608,0.063157756,779
170,69.97070313,7939,1.9502274,1.857355,0.077751181,779
180,69.98138428,7967,2.2409587,1.9502274,0.081907423,779
0,67.77038574,8206,1.9416847,1.9416847,0.081525118,780
10,67.25769043,8442,1.9061275,1.9061275,0.079933856,780
20,67.54302979,8544,2.195716,2.195716,0.092893572,780
30,67.20275879,8694,2.2676075,2.2676075,0.096110873,780
40,67.53692627,8622,1.9263922,1.9263922,0.080840746,780
50,68.5256958,8432,1.9811324,1.9811324,0.083290489,780
60,68.85986328,8236,2.0339856,2.0339856,0.085655784,780
70,68.21746826,8231,1.700526,1.700526,0.070732742,780
80,67.8237915,8156,1.511734,1.511734,0.062283889,780
90,67.7947998,8217,1.585612,1.585612,0.06559009,780
100,67.2668457,8452,1.4140033,1.4140033,0.057910227,780
110,67.54455566,8544,1.1794192,1.1794192,0.047412078,780
120,67.22259521,8688,1.0047823,1.0047823,0.039596697,780
130,67.52929688,8633,1.0499815,1.0499815,0.04161946,780
140,68.5836792,8417,1.16373,1.16373,0.046709953,780
150,68.84460449,8237,1.3168539,1.3168539,0.05356258,780
160,68.2800293,8214,1.4548948,1.4548948,0.059740211,780
170,67.83447266,8172,1.605494,1.605494,0.066479853,780
180,67.80853271,8204,1.8464968,1.8464968,0.077265253,780
0,67.77038574,8206,1.9416847,1.9061275,0.079933856,781
10,67.25769043,8442,1.9061275,2.195716,0.092893572,781
20,67.54302979,8544,2.195716,2.2676075,0.096110873,781
30,67.20275879,8694,2.2676075,1.9263922,0.080840746,781
40,67.53692627,8622,1.9263922,1.9811324,0.083290489,781
50,68.5256958,8432,1.9811324,2.0339856,0.085655784,781
60,68.85986328,8236,2.0339856,1.700526,0.070732742,781
70,68.21746826,8231,1.700526,1.511734,0.062283889,781
80,67.8237915,8156,1.511734,1.585612,0.06559009,781
90,67.7947998,8217,1.585612,1.4140033,0.057910227,781
100,67.2668457,8452,1.4140033,1.1794192,0.047412078,781
110,67.54455566,8544,1.1794192,1.0047823,0.039596697,781
120,67.22259521,8688,1.0047823,1.0499815,0.04161946,781
130,67.52929688,8633,1.0499815,1.16373,0.046709953,781
140,68.5836792,8417,1.16373,1.3168539,0.05356258,781
150,68.84460449,8237,1.3168539,1.4548948,0.059740211,781
160,68.2800293,8214,1.4548948,1.605494,0.066479853,781
170,67.83447266,8172,1.605494,1.8464968,0.077265253,781
180,67.80853271,8204,1.8464968,1.9416847,0.081525118,781
0,67.77038574,8206,1.9416847,2.195716,0.092893572,782
10,67.25769043,8442,1.9061275,2.2676075,0.096110873,782
20,67.54302979,8544,2.195716,1.9263922,0.080840746,782
30,67.20275879,8694,2.2676075,1.9811324,0.083290489,782
40,67.53692627,8622,1.9263922,2.0339856,0.085655784,782
50,68.5256958,8432,1.9811324,1.700526,0.070732742,782
60,68.85986328,8236,2.0339856,1.511734,0.062283889,782
70,68.21746826,8231,1.700526,1.585612,0.06559009,782
80,67.8237915,8156,1.511734,1.4140033,0.057910227,782
90,67.7947998,8217,1.585612,1.1794192,0.047412078,782
100,67.2668457,8452,1.4140033,1.0047823,0.039596697,782
110,67.54455566,8544,1.1794192,1.0499815,0.04161946,782
120,67.22259521,8688,1.0047823,1.16373,0.046709953,782
130,67.52929688,8633,1.0499815,1.3168539,0.05356258,782
140,68.5836792,8417,1.16373,1.4548948,0.059740211,782
150,68.84460449,8237,1.3168539,1.605494,0.066479853,782
160,68.2800293,8214,1.4548948,1.8464968,0.077265253,782
170,67.83447266,8172,1.605494,1.9416847,0.081525118,782
180,67.80853271,8204,1.8464968,1.9061275,0.079933856,782
0,67.77038574,8206,1.9416847,2.2676075,0.096110873,783
10,67.25769043,8442,1.9061275,1.9263922,0.080840746,783
20,67.54302979,8544,2.195716,1.9811324,0.083290489,783
30,67.20275879,8694,2.2676075,2.0339856,0.085655784,783
40,67.53692627,8622,1.9263922,1.700526,0.070732742,783
50,68.5256958,8432,1.9811324,1.511734,0.062283889,783
60,68.85986328,8236,2.0339856,1.585612,0.06559009,783
70,68.21746826,8231,1.700526,1.4140033,0.057910227,783
80,67.8237915,8156,1.511734,1.1794192,0.047412078,783
90,67.7947998,8217,1.585612,1.0047823,0.039596697,783
100,67.2668457,8452,1.4140033,1.0499815,0.04161946,783
110,67.54455566,8544,1.1794192,1.16373,0.046709953,783
120,67.22259521,8688,1.0047823,1.3168539,0.05356258,783
130,67.52929688,8633,1.0499815,1.4548948,0.059740211,783
140,68.5836792,8417,1.16373,1.605494,0.066479853,783
150,68.84460449,8237,1.3168539,1.8464968,0.077265253,783
160,68.2800293,8214,1.4548948,1.9416847,0.081525118,783
170,67.83447266,8172,1.605494,1.9061275,0.079933856,783
180,67.80853271,8204,1.8464968,2.195716,0.092893572,783
0,67.77038574,8206,1.9416847,1.9263922,0.080840746,784
10,67.25769043,8442,1.9061275,1.9811324,0.083290489,784
20,67.54302979,8544,2.195716,2.0339856,0.085655784,784
30,67.20275879,8694,2.2676075,1.700526,0.070732742,784
40,67.53692627,8622,1.9263922,1.511734,0.062283889,784
50,68.5256958,8432,1.9811324,1.585612,0.06559009,784
60,68.85986328,8236,2.0339856,1.4140033,0.057910227,784
70,68.21746826,8231,1.700526,1.1794192,0.047412078,784
80,67.8237915,8156,1.511734,1.0047823,0.039596697,784
90,67.7947998,8217,1.585612,1.0499815,0.04161946,784
100,67.2668457,8452,1.4140033,1.16373,0.046709953,784
110,67.54455566,8544,1.1794192,1.3168539,0.05356258,784
120,67.22259521,8688,1.0047823,1.4548948,0.059740211,784
130,67.52929688,8633,1.0499815,1.605494,0.066479853,784
140,68.5836792,8417,1.16373,1.8464968,0.077265253,784
150,68.84460449,8237,1.3168539,1.9416847,0.081525118,784
160,68.2800293,8214,1.4548948,1.9061275,0.079933856,784
170,67.83447266,8172,1.605494,2.195716,0.092893572,784
180,67.80853271,8204,1.8464968,2.2676075,0.096110873,784
0,67.77038574,8206,1.9416847,1.9811324,0.083290489,785
10,67.25769043,8442,1.9061275,2.0339856,0.085655784,785
20,67.54302979,8544,2.195716,1.700526,0.070732742,785
30,67.20275879,8694,2.2676075,1.511734,0.062283889,785
40,67.53692627,8622,1.9263922,1.585612,0.06559009,785
50,68.5256958,8432,1.9811324,1.4140033,0.057910227,785
60,68.85986328,8236,2.0339856,1.1794192,0.047412078,785
70,68.21746826,8231,1.700526,1.0047823,0.039596697,785
80,67.8237915,8156,1.511734,1.0499815,0.04161946,785
90,67.7947998,8217,1.585612,1.16373,0.046709953,785
100,67.2668457,8452,1.4140033,1.3168539,0.05356258,785
110,67.54455566,8544,1.1794192,1.4548948,0.059740211,785
120,67.22259521,8688,1.0047823,1.605494,0.066479853,785
130,67.52929688,8633,1.0499815,1.8464968,0.077265253,785
140,68.5836792,8417,1.16373,1.9416847,0.081525118,785
150,68.84460449,8237,1.3168539,1.9061275,0.079933856,785
160,68.2800293,8214,1.4548948,2.195716,0.092893572,785
170,67.83447266,8172,1.605494,2.2676075,0.096110873,785
180,67.80853271,8204,1.8464968,1.9263922,0.080840746,785
0,67.77038574,8206,1.9416847,2.0339856,0.085655784,786
10,67.25769043,8442,1.9061275,1.700526,0.070732742,786
20,67.54302979,8544,2.195716,1.511734,0.062283889,786
30,67.20275879,8694,2.2676075,1.585612,0.06559009,786
40,67.53692627,8622,1.9263922,1.4140033,0.057910227,786
50,68.5256958,8432,1.9811324,1.1794192,0.047412078,786
60,68.85986328,8236,2.0339856,1.0047823,0.039596697,786
70,68.21746826,8231,1.700526,1.0499815,0.04161946,786
80,67.8237915,8156,1.511734,1.16373,0.046709953,786
90,67.7947998,8217,1.585612,1.3168539,0.05356258,786
100,67.2668457,8452,1.4140033,1.4548948,0.059740211,786
110,67.54455566,8544,1.1794192,1.605494,0.066479853,786
120,67.22259521,8688,1.0047823,1.8464968,0.077265253,786
130,67.52929688,8633,1.0499815,1.9416847,0.081525118,786
140,68.5836792,8417,1.16373,1.9061275,0.079933856,786
150,68.84460449,8237,1.3168539,2.195716,0.092893572,786
160,68.2800293,8214,1.4548948,2.2676075,0.096110873,786
170,67.83447266,8172,1.605494,1.9263922,0.080840746,786
